Sold Price,Beds,Baths,Floors,Garage Spaces,Lot Size (sq ft),Home Size (sq ft),Year Built,School Score Avg,Walk Score,Transit Score,Bike Score,Laundry,Heating,Air Conditioning,Pool,Address,City,County,Zip Code,Property Type,Sold Status,URL
3415000,4,2.5,2,2,6403.32,2346,1970,7.666666666666667,55,41,72,True,True,False,True,1480 MALLARD WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1480-Mallard-Way-94087/home/1859617
2300000,3,2.0,1,2,5488.56,1754,1955,7.666666666666667,79,40,81,True,True,True,True,766 PEACH AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/766-Peach-Ave-94087/home/1867986
1828000,3,2.5,2,2,2587.464,1368,2006,7.0,54,34,74,True,True,True,True,503 COTTAGE GROVE TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/503-Cottage-Grove-Ter-94087/home/2124110
1818000,4,3.5,2,2,1319.868,1725,2007,4.666666666666667,51,41,73,True,True,True,True,1010 JENA TER,SUNNYVALE,SANTA CLARA COUNTY,94089,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1010-Jena-Ter-94089/home/12178354
2300000,3,2.5,2,2,3153.744,1809,2007,7.0,61,35,81,True,True,True,True,1566 RESTON TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1566-Reston-Ter-94087/home/23043342
2100000,3,2.5,2,2,4342.932,1654,2009,7.666666666666667,68,33,87,True,True,True,True,1298 PUMPKIN TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1298-Pumpkin-Ter-94087/home/23048052
3624000,5,3.0,2,2,6608.052,3087,2013,6.666666666666667,48,32,71,True,True,True,True,750 TIMBERPINE AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/750-Timberpine-Ave-94086/home/52664235
3500000,5,3.0,2,2,6163.74,3087,2013,6.666666666666667,53,32,69,False,True,True,True,751 TOYON AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/751-Toyon-Ave-94086/home/52671955
2828000,4,2.5,2,0,6163.74,2003,2015,6.666666666666667,58,34,76,True,False,False,True,1326 PANACHE TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1326-Panache-Ter-94087/home/95955275
2500000,3,2.5,2,2,2256.408,1639,2013,7.666666666666667,52,38,73,True,True,True,True,122 AVON TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/122-Avon-Ter-94087/home/95955326
1900000,3,2.5,2,2,2526.48,1869,2016,6.333333333333333,55,47,81,True,True,True,True,309 POLARIS TER,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/309-Polaris-Ter-94086/home/103947949
2050000,3,2.5,2,1,3310.56,1366,2016,6.333333333333333,90,53,88,True,True,True,True,437 S SUNNYVALE AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/437-S-Sunnyvale-Ave-94086/home/104310014
2346835,4,4.5,3,2,3310.56,2990,2021,6.333333333333333,40,35,66,False,True,True,True,3517 TOOMEY PL,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3517-Toomey-Pl-95051/home/167211635
2200000,3,2.5,2,2,3293.136,1434,2021,6.333333333333333,68,50,85,True,True,True,True,509 E MCKINLEY AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/509-E-McKinley-Ave-94086/home/171251190
1779146,3,2.5,nan,0,3293.136,1679,2021,nan,73,39,78,True,False,False,False,660 HARCOT TER,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/660-Harcot-TER-94085/home/174604472
1800715,3,2.5,2,0,3293.136,1679,2021,nan,73,39,78,True,False,False,False,656 HARCOT TER,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/656-Harcot-TER-94085/home/174755482
2352000,3,2.5,2,2,5240.268,2024,2021,4.666666666666667,70,48,85,True,True,True,True,303 BEEMER AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/303-Beemer-Ave-94086/home/175581545
1538554,3,2.0,1,0,5240.268,1108,1958,5.333333333333333,64,45,83,False,False,False,False,1170 PRESCOTT AVE,SUNNYVALE,SANTA CLARA COUNTY,94089,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1170-Prescott-Ave-94089/home/582772
3783523,5,3.0,1,0,5240.268,2264,1953,8.333333333333334,18,24,57,False,False,False,True,1679 CHRISTINA DR,LOS ALTOS,SANTA CLARA COUNTY,94024,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Los-Altos/1679-Christina-Dr-94024/home/597395
2188509,3,2.0,1,0,5240.268,1210,1956,6.0,55,43,86,False,False,False,True,166 PIEDRA DR,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/166-Piedra-Dr-94086/home/631475
2277030,3,2.0,1,0,5240.268,1152,1954,7.666666666666667,35,33,76,False,False,False,False,1059 GRAPE AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1059-Grape-Ave-94087/home/650489
3228745,4,3.0,2,0,5240.268,1804,1963,7.666666666666667,64,41,76,False,False,False,True,838 HANOVER AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/838-Hanover-Ave-94087/home/660057
1598401,3,2.0,1,0,5240.268,1585,1954,5.0,68,31,76,False,False,False,False,1002 COLUSA AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1002-Colusa-Ave-94085/home/660149
3651499,3,3.0,1,0,5240.268,1781,1959,8.333333333333334,37,30,65,False,False,False,True,958 HARNEY WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/958-Harney-Way-94087/home/664076
2749679,4,3.0,2,0,5240.268,1980,1968,6.333333333333333,61,37,82,True,False,False,False,891 AZALEA DR,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/891-Azalea-Dr-94086/home/685698
2429395,3,2.0,1,0,5240.268,1324,1958,7.0,69,33,80,False,False,False,True,1671 NIGHTINGALE AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1671-Nightingale-Ave-94087/home/726351
2380985,5,4.0,1,0,5240.268,2113,1959,7.666666666666667,60,34,77,False,False,False,True,1640 LONGSPUR AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1640-Longspur-Ave-94087/home/760506
3709113,4,3.0,1,0,5240.268,2786,1978,7.666666666666667,47,37,71,True,False,False,True,1664 MARIANI DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1664-Mariani-Dr-94087/home/817000
2670168,3,2.0,1,0,5240.268,1753,1962,7.0,59,40,62,False,False,False,True,1478 THUNDERBIRD AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1478-Thunderbird-Ave-94087/home/829169
2353679,2,2.0,1,0,5240.268,1522,1963,6.0,55,40,81,False,False,False,True,212 CARBONERA AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/212-Carbonera-Ave-94086/home/934804
1821305,3,2.0,1,0,5240.268,1551,1942,4.666666666666667,61,46,72,True,False,False,True,148 WALNUT AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/148-Walnut-Ave-94085/home/941931
2823594,4,2.0,1,0,5240.268,1755,1959,7.333333333333333,35,38,78,True,False,False,True,630 TORRINGTON DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/630-Torrington-Dr-94087/home/993113
3538244,4,3.5,2,0,5240.268,3053,1989,7.666666666666667,53,41,79,True,False,False,True,913 HOLLENBECK AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/913-Hollenbeck-Ave-94087/home/1057742
3099052,4,2.0,1,0,5240.268,1722,1959,7.333333333333333,38,37,76,True,False,False,True,1116 ROYAL ANN CT,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1116-Royal-Ann-Ct-94087/home/1103214
3327142,3,2.0,1,0,5240.268,1908,1956,8.333333333333334,60,28,77,True,False,False,True,910 ANACONDA WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/910-Anaconda-Way-94087/home/1122189
1606243,3,2.0,1,0,5240.268,1108,1957,4.666666666666667,62,35,79,False,False,False,False,217 VELVETLAKE DR,SUNNYVALE,SANTA CLARA COUNTY,94089,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/217-Velvetlake-Dr-94089/home/1159180
2279202,5,4.0,1,0,5240.268,2372,1952,4.666666666666667,71,40,80,True,False,False,True,311 W DUANE AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/311-W-Duane-Ave-94085/home/1161403
1429519,2,1.0,1,0,5240.268,790,1942,4.666666666666667,81,44,81,True,False,False,True,110 W MAUDE AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/110-W-Maude-Ave-94085/home/1228827
2018587,3,1.0,1,0,5240.268,1014,1941,6.333333333333333,82,53,88,False,False,False,True,367 S BAYVIEW AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/367-S-Bayview-Ave-94086/home/1229006
2460295,3,1.0,1,0,5240.268,1366,1954,7.666666666666667,39,36,76,False,False,False,False,1110 W KNICKERBOCKER DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1110-W-Knickerbocker-Dr-94087/home/1240270
1682991,3,2.0,1,0,5240.268,1148,1954,4.666666666666667,62,39,80,True,False,False,True,255 EUREKA CT,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/255-Eureka-Ct-94085/home/1240553
2826727,4,2.0,2,0,5240.268,2225,1973,7.0,70,42,62,False,False,False,True,1352 SPOONBILL WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1352-Spoonbill-Way-94087/home/1281243
3293432,3,2.0,1,0,5240.268,1786,1959,8.333333333333334,62,33,72,True,False,False,True,790 THE DALLES AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/790-The-Dalles-Ave-94087/home/1331573
3208759,4,2.0,1,0,5240.268,1683,1953,8.333333333333334,27,30,72,False,False,False,True,1645 SAMEDRA ST,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1645-Samedra-St-94087/home/1336615
2242104,3,1.0,1,0,5240.268,1154,1953,7.666666666666667,26,31,74,False,False,False,True,1067 LOIS AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1067-Lois-Ave-94087/home/1355123
3536785,3,2.0,1,0,5240.268,1512,1961,8.333333333333334,65,29,75,True,False,False,True,862 CATHEDRAL DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/862-Cathedral-Dr-94087/home/1369398
1927631,3,2.0,1,0,5240.268,1288,1942,4.666666666666667,74,46,74,True,False,False,True,325 N MURPHY AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/325-N-Murphy-Ave-94085/home/1398124
2623912,3,2.0,1,0,5240.268,1450,1954,7.666666666666667,48,39,88,True,False,False,True,907 TANAGER CT,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/907-Tanager-Ct-94087/home/1398147
2030000,3,2.0,1,2,5445.0,1442,1953,6.0,69,40,86,True,True,True,True,1041 POLK AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1041-Polk-Ave-94086/home/627726
3520000,4,3.0,2,3,8232.84,2522,1978,7.666666666666667,47,37,71,True,True,True,True,1639 MARIANI DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1639-Mariani-Dr-94087/home/760746
2500000,2,1.0,1,2,9744.372000000001,1016,1950,7.0,72,42,74,False,True,False,True,1465 RAMON DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1465-Ramon-Dr-94087/home/783943
2750000,3,2.0,1,2,6682.104,1671,1962,7.666666666666667,60,35,66,True,True,False,True,1451 BITTERN DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1451-Bittern-Dr-94087/home/838368
2340000,3,2.0,1,2,6612.407999999999,1240,1955,7.666666666666667,81,42,86,False,True,True,True,1134 BLAIR AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1134-Blair-Ave-94087/home/993084
4470000,5,3.0,2,3,8502.912,3343,1986,7.666666666666667,41,37,74,True,True,True,True,1638 CANARY DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1638-Canary-Dr-94087/home/1127779
3100000,5,3.5,2,2,7061.076,2616,1963,7.666666666666667,46,35,69,True,True,True,True,1507 BITTERN DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1507-Bittern-Dr-94087/home/1249937
1806000,3,2.0,1,0,7061.076,1493,1964,6.666666666666667,14,34,66,True,False,False,False,664 TOYON AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/664-Toyon-Ave-94086/home/1655856
2580000,3,2.0,1,2,6682.104,1232,1957,7.0,61,34,66,False,True,False,True,1605 LOCHINVAR AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1605-Lochinvar-Ave-94087/home/1658600
1910000,3,2.0,1,0,5505.984,1283,1964,6.666666666666667,37,33,71,True,True,False,False,692 TOYON AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/692-Toyon-Ave-94086/home/1660157
2490000,4,2.5,1,2,6851.987999999999,1479,1962,6.666666666666667,75,42,79,True,True,True,True,906 MANGROVE AVE,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/906-Mangrove-Ave-94086/home/1685089
2828000,4,2.5,2,0,6851.987999999999,2003,2015,6.666666666666667,58,34,76,True,False,False,True,1326 PANACHE TER,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/1326-Panache-Ter-94087/home/95955275
2460295,3,1.0,1,0,6851.987999999999,1366,1954,7.666666666666667,39,36,76,False,False,False,False,1110 W KNICKERBOCKER DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Sunnyvale/1110-W-Knickerbocker-Dr-94087/home/1240270
3129338,3,4.0,2,0,6851.987999999999,2710,2020,6.666666666666667,37,33,70,False,False,False,False,721 VALONIA OAK TER,SUNNYVALE,SANTA CLARA COUNTY,94086,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/721-Valonia-Oak-Ter-94086/home/172931103
1950000,3,2.0,1,1,5074.740000000001,1249,1955,7.666666666666667,22,35,75,True,True,False,True,10612 GASCOIGNE DR,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/10612-Gascoigne-Dr-95014/home/664682
1560000,3,2.0,1,1,6102.756,1070,1954,4.666666666666667,69,40,78,True,True,False,True,693 SANTA COLETA CT,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/693-Santa-Coleta-Ct-94085/home/685544
3800000,4,3.0,2,2,10654.776,2054,1968,9.0,25,32,50,True,True,True,True,21412 ELM CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/21412-Elm-Ct-95014/home/713611
3700000,5,3.0,2,2,6024.348,2306,1967,9.333333333333334,67,37,77,True,True,True,True,1085 HARLAN DR,SAN JOSE,SANTA CLARA COUNTY,95129,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/San-Jose/1085-Harlan-Dr-95129/home/772535
1958000,2,2.0,1,0,5806.548,814,1953,7.666666666666667,53,43,74,True,True,True,True,10548 S TANTAU AVE,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/10548-S-Tantau-Ave-95014/home/795984
2450000,3,1.0,1,0,8197.992,1437,1947,7.0,57,46,94,True,True,True,False,260 TYRELLA AVE,MOUNTAIN VIEW,SANTA CLARA COUNTY,94043,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Mountain-View/260-Tyrella-Ave-94043/home/821116
2920000,4,3.0,1,2,6699.527999999999,1840,1955,7.0,17,33,72,True,True,True,True,1556 WARBLER AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1556-Warbler-Ave-94087/home/829197
3050000,3,1.0,1,0,9374.112000000001,1284,1949,7.666666666666667,55,43,76,True,True,False,True,10279 S TANTAU AVE,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/10279-S-Tantau-Ave-95014/home/1314033
3780000,4,3.0,2,3,9374.112000000001,2632,1979,8.666666666666666,63,44,80,True,True,True,True,20654 ACADIA CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/20654-Acadia-Ct-95014/home/1331770
3900000,4,2.5,1,2,28880.280000000002,2182,1963,8.333333333333334,10,20,26,True,True,True,True,2266 SIERRA VENTURA DR,LOS ALTOS,SANTA CLARA COUNTY,94024,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Los-Altos/2266-Sierra-Ventura-Dr-94024/home/1331849
1650000,3,2.0,1,2,5850.108,1108,1956,5.333333333333333,60,39,78,True,True,True,False,984 FAIRWOOD AVE,SUNNYVALE,SANTA CLARA COUNTY,94089,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/984-Fairwood-Ave-94089/home/1465409
2650000,3,2.0,1,2,8502.912,2107,1966,7.0,44,34,74,True,True,True,True,1494 SASKATCHEWAN DR,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1494-Saskatchewan-Dr-94087/home/1631766
2055000,3,2.5,2,2,3367.1879999999996,1477,1997,9.0,64,40,75,True,True,True,True,10033 PENINSULA AVE,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/10033-Peninsula-Ave-95014/home/1631777
1688000,4,3.0,1,0,3367.1879999999996,1497,1954,4.666666666666667,73,35,74,True,True,True,True,596 N EDEN AVE,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/596-N-Eden-Ave-94085/home/1653378
3128500,4,2.0,1,2,6359.759999999999,1740,1973,7.0,60,28,68,True,True,False,True,1106 LORNE WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1106-Lorne-Way-94087/home/1815054
1800715,3,2.5,2,0,6359.759999999999,1679,2021,nan,73,39,78,True,False,False,False,656 HARCOT TER,SUNNYVALE,SANTA CLARA COUNTY,94085,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/656-Harcot-TER-94085/home/174755482
3651499,3,3.0,1,0,6359.759999999999,1781,1959,8.333333333333334,37,30,65,False,False,False,True,958 HARNEY WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/958-Harney-Way-94087/home/664076
3650075,5,3.0,2,0,6359.759999999999,2494,1986,9.0,8,35,46,False,False,False,True,7836 JEANETTE CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Cupertino/7836-Jeanette-Ct-95014/home/785657
4178978,5,4.0,2,0,6359.759999999999,3296,1997,8.666666666666666,66,47,82,False,False,False,True,20711 HANFORD DR,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Cupertino/20711-Hanford-Dr-95014/home/900334
3293432,3,2.0,1,0,6359.759999999999,1786,1959,8.333333333333334,62,33,72,True,False,False,True,790 THE DALLES AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Sunnyvale/790-The-Dalles-Ave-94087/home/1331573
1975000,2,1.0,1,0,5384.016,974,1953,7.666666666666667,36,36,72,True,True,False,True,18890 PENDERGAST AVE,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/18890-Pendergast-Ave-95014/home/611470
2830000,3,2.0,1,2,6446.88,1388,1959,8.666666666666666,70,38,76,False,True,False,True,7572 KIRWIN LN,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/7572-Kirwin-Ln-95014/home/625161
1950000,3,2.0,1,1,5074.740000000001,1249,1955,7.666666666666667,22,35,75,True,True,False,True,10612 GASCOIGNE DR,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/10612-Gascoigne-Dr-95014/home/664682
2950000,4,2.0,1,1,6024.348,1516,1961,7.666666666666667,68,37,80,False,True,True,True,799 STENDHAL LN,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/799-Stendhal-Ln-95014/home/664737
3400000,3,2.0,1,2,15298.272,1628,1956,9.0,40,18,72,True,True,True,True,10491 SCENIC BLVD,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/10491-Scenic-Blvd-95014/home/687358
4580000,5,4.5,2,3,9787.932,3537,2002,8.666666666666666,55,45,79,True,True,True,True,10425 GLENCOE DR,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/10425-Glencoe-Dr-95014/home/692442
3750000,4,3.0,2,2,9787.932,2263,1989,9.333333333333334,7,0,29,False,True,True,True,11680 TIMBER SPRING CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/11680-Timber-Spring-Ct-95014/home/700620
2447250,3,2.0,1,2,6015.636,1126,1960,8.666666666666666,76,35,73,False,True,False,True,7448 STANFORD PL,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/7448-Stanford-Pl-95014/home/713608
3800000,4,3.0,2,2,10654.776,2054,1968,9.0,25,32,50,True,True,True,True,21412 ELM CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/21412-Elm-Ct-95014/home/713611
2825000,4,2.0,1,2,6873.768,1740,1973,7.0,59,28,65,True,True,False,True,1110 LORNE WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1110-Lorne-Way-94087/home/726375
3800000,5,2.5,2,2,6873.768,2397,1963,9.0,27,22,56,True,True,True,True,902 FORT BAKER DR,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Cupertino/902-Fort-Baker-Dr-95014/home/755761
2880000,4,3.0,2,2,4399.56,1939,1989,9.333333333333334,33,18,46,True,True,True,True,11721 SOUTHSHORE CT,CUPERTINO,SANTA CLARA COUNTY,95014,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Cupertino/11721-Southshore-Ct-95014/home/755942
